-5.020202319924465e+07, -1.431446334433860e+08, 8.903299851424796e+03, 1.645456363424101e+07, 3.977580631309133e+08, 9.556779198903698e+06, 8.640000000000000e+06, 1.327217926e+11
-4.479583220670950e+06, -1.519404856552827e+08, 9.190799039107977e+03, -1.269815696876028e+07, 3.956942468187456e+08, 1.486215683889883e+07, 8.640000000000000e+06, 1.327217926e+11
4.167238509451615e+07, -1.462660731315674e+08, 8.602984149681743e+03, -4.178168315004927e+07, 3.914866646084617e+08, 2.008694173492524e+07, 8.640000000000000e+06, 1.327217926e+11
8.386120879508820e+07, -1.266835723758685e+08, 7.197135526950547e+03, -7.063507647518128e+07, 3.851264672444282e+08, 2.520120476404039e+07, 8.640000000000000e+06, 1.327217926e+11
1.180474092730205e+08, -9.501938678609744e+07, 5.104929200602117e+03, -9.909414871486717e+07, 3.766184043524585e+08, 3.017484847991653e+07, 8.640000000000000e+06, 1.327217926e+11
1.408836615179175e+08, -5.422862343138339e+07, 2.522457630797252e+03, -1.269927174889915e+08, 3.659815208936880e+08, 3.497786047645622e+07, 8.640000000000000e+06, 1.327217926e+11
1.500224101585951e+08, -8.176028329867262e+06, -3.046231272537502e+02, -1.541639981186208e+08, 3.532497162999519e+08, 3.958058749865921e+07, 8.640000000000000e+06, 1.327217926e+11
1.443724238830250e+08, 3.867080476821997e+07, -3.100967456917112e+03, -1.804421158292336e+08, 3.384721383431132e+08, 4.395402649503344e+07, 8.640000000000000e+06, 1.327217926e+11
1.242733218757316e+08, 8.163444467155409e+07, -5.586179768505805e+03, -2.056637164480511e+08, 3.217133857119868e+08, 4.807012776122186e+07, 8.640000000000000e+06, 1.327217926e+11
9.154852563021946e+07, 1.162899587661698e+08, -7.502990090226505e+03, -2.296696478952312e+08, 3.030534966401920e+08, 5.190210435470643e+07, 8.640000000000000e+06, 1.327217926e+11
4.939819446550907e+07, 1.389561373601497e+08, -8.646321510900798e+03, -2.523066794554064e+08, 2.825877057644010e+08, 5.542474113465618e+07, 8.640000000000000e+06, 1.327217926e+11
2.110718594952416e+06, 1.471502331775026e+08, -8.889191380136419e+03, -2.734292214252552e+08, 2.604259576041164e+08, 5.861469616867463e+07, 8.640000000000000e+06, 1.327217926e+11
-4.539471143702200e+07, 1.399260894431663e+08, -8.200678599549326e+03, -2.929010046433259e+08, 2.366921724316256e+08, 6.145078691252141e+07, 8.640000000000000e+06, 1.327217926e+11
-8.813916108474290e+07, 1.180227084770301e+08, -6.651849958575893e+03, -3.105966779471549e+08, 2.115232685176316e+08, 6.391425355974025e+07, 8.640000000000000e+06, 1.327217926e+11
-1.216780489088922e+08, 8.378357214570239e+07, -4.407732775469009e+03, -3.264032820066549e+08, 1.850679533667332e+08, 6.598899230561981e+07, 8.640000000000000e+06, 1.327217926e+11
-1.426166470741807e+08, 4.085743344157040e+07, -1.706521131109705e+03, -3.402215603659160e+08, 1.574853050984761e+08, 6.766175197927485e+07, 8.640000000000000e+06, 1.327217926e+11
-1.489650824027451e+08, -6.260357112032641e+06, 1.169985228195024e+03, -3.519670728569737e+08, 1.289431730549030e+08, 6.892228854640988e+07, 8.640000000000000e+06, 1.327217926e+11
-1.402929062926534e+08, -5.275934362458003e+07, 3.929269319050902e+03, -3.615710826452660e+08, 9.961643351331863e+07, 6.976347332353503e+07, 8.640000000000000e+06, 1.327217926e+11
-1.176892525608965e+08, -9.403223460804924e+07, 6.299153612847692e+03, -3.689811957010560e+08, 6.968514160984775e+07, 7.018135229788437e+07, 8.640000000000000e+06, 1.327217926e+11
-8.356776523394161e+07, -1.261164001502572e+08, 8.053399230578167e+03, -3.741617400209819e+08, 3.933262390351415e+07, 7.017515562391590e+07, 8.640000000000000e+06, 1.327217926e+11
-4.136866737745179e+07, -1.460256945207615e+08, 9.030141116399243e+03, -3.770938809296998e+08, 8.743557244331002e+06, 6.974725806542280e+07, 8.640000000000000e+06, 1.327217926e+11
4.793609924393617e+06, -1.519659882851639e+08, 9.143017554041626e+03, -3.777754777262819e+08, -2.189792127507001e+07, 6.890309277031492e+07, 8.640000000000000e+06, 1.327217926e+11
5.050188882849155e+07, -1.434432959718426e+08, 8.385718154146698e+03, -3.762206952800310e+08, -5.241003137511986e+07, 6.765102221073365e+07, 8.640000000000000e+06, 1.327217926e+11
9.140558284520313e+07, -1.212777690370574e+08, 6.830863736514450e+03, -3.724593914718539e+08, -8.261505632926942e+07, 6.600217131930517e+07, 8.640000000000000e+06, 1.327217926e+11
1.235764944882897e+08, -8.753334406112054e+07, 4.623869483758963e+03, -3.665363072724050e+08, -1.123409079899612e+08, 6.397022875085638e+07, 8.640000000000000e+06, 1.327217926e+11
1.438426399692761e+08, -4.536594740530308e+07, 1.972011254087038e+03, -3.585100905268595e+08, -1.414225255241373e+08, 6.157122277126358e+07, 8.640000000000000e+06, 1.327217926e+11
1.500876401207031e+08, 1.212709166103594e+06, -8.714175893249999e+02, -3.484521870927829e+08, -1.697030905387989e+08, 5.882327852011390e+07, 8.640000000000000e+06, 1.327217926e+11
1.414938008495214e+08, 4.765950923784648e+07, -3.627969773212817e+03, -3.364456338928972e+08, -1.970350485288599e+08, 5.574636333298821e+07, 8.640000000000000e+06, 1.327217926e+11
1.186957926890991e+08, 8.930871134171042e+07, -6.019524231255040e+03, -3.225837878460970e+08, -2.232809334406114e+08, 5.236202648178612e+07, 8.640000000000000e+06, 1.327217926e+11
8.380459875153959e+07, 1.218440747221728e+08, -7.796898077475971e+03, -3.069690227547746e+08, -2.483139983077635e+08, 4.869313914912908e+07, 8.640000000000000e+06, 1.327217926e+11
4.026526411877652e+07, 1.417887380319878e+08, -8.768645722503046e+03, -2.897114233303561e+08, -2.720186601670907e+08, 4.476363975317559e+07, 8.640000000000000e+06, 1.327217926e+11
-7.467472931467790e+06, 1.469433220340747e+08, -8.825765598058861e+03, -2.709275019271416e+08, -2.942907716731338e+08, 4.059828894048113e+07, 8.640000000000000e+06, 1.327217926e+11
-5.441492547519304e+07, 1.366915183256043e+08, -7.957553671981414e+03, -2.507389595158287e+08, -3.150377349669816e+08, 3.622243772126343e+07, 8.640000000000000e+06, 1.327217926e+11
-9.565808093009172e+07, 1.121048301969842e+08, -6.254818703433444e+03, -2.292715082245550e+08, -3.341784754450914e+08, 3.166181138085913e+07, 8.640000000000000e+06, 1.327217926e+11
-1.269239806369517e+08, 7.581593815011913e+07, -3.899123346601649e+03, -2.066537686289718e+08, -3.516432942073935e+08, 2.694231100142986e+07, 8.640000000000000e+06, 1.327217926e+11
-1.450747473150347e+08, 3.168185829519894e+07, -1.139860673146227e+03, -1.830162510586135e+08, -3.673736182635548e+08, 2.208983369738716e+07, 8.640000000000000e+06, 1.327217926e+11
-1.484244301756374e+08, -1.569646844036908e+07, 1.736415452892520e+03, -1.584904266308247e+08, -3.813216671868057e+08, 1.713011202522234e+07, 8.640000000000000e+06, 1.327217926e+11
-1.368531703641191e+08, -6.150941068256910e+07, 4.438889686701215e+03, -1.332078906059241e+08, -3.934500539769292e+08, 1.208857248345106e+07, 8.640000000000000e+06, 1.327217926e+11
-1.117327008042915e+08, -1.012457769020251e+08, 6.702685489178722e+03, -1.072996180179118e+08, -4.037313365737565e+08, 6.990212573922718e+06, 8.640000000000000e+06, 1.327217926e+11
-7.570660282933652e+07, -1.311141909444758e+08, 8.313119114175786e+03, -8.089530938052994e+07, -4.121475348828449e+08, 1.859495548824482e+06, 8.640000000000000e+06, 1.327217926e+11
-3.237805161663516e+07, -1.483516819897264e+08, 9.122656914627549e+03, -5.412282258012995e+07, -4.186896264512060e+08, -3.279738288775928e+06, 8.640000000000000e+06, 1.327217926e+11
1.404868153648135e+07, -1.514168949063711e+08, 9.060665542471244e+03, -2.710768580794111e+07, -4.233570321582007e+08, -8.404345038815293e+06, 8.640000000000000e+06, 1.327217926e+11
5.914055988452826e+07, -1.400784923868190e+08, 8.136765218103600e+03, 2.731449288183451e+04, -4.261571015398104e+08, -1.349193682683512e+07, 8.640000000000000e+06, 1.327217926e+11
9.860313945875171e+07, -1.154118174937093e+08, 6.438674552494790e+03, 2.716247723919773e+07, -4.271046056989776e+08, -1.852092905804105e+07, 8.640000000000000e+06, 1.327217926e+11
1.286327067316522e+08, -7.971236477372941e+07, 4.125117160280360e+03, 5.418146872844231e+07, -4.262212442089375e+08, -2.347057676746823e+07, 8.640000000000000e+06, 1.327217926e+11
1.462444951166182e+08, -3.632757958887272e+07, 1.413928023138115e+03, 8.097154997301888e+07, -4.235351710141381e+08, -2.832100149675554e+07, 8.640000000000000e+06, 1.327217926e+11
1.495629946204517e+08, 1.059666157058800e+07, -1.434786060162954e+03, 1.074237561378189e+08, -4.190805430863007e+08, -3.305321006721364e+07, 8.640000000000000e+06, 1.327217926e+11
1.380502414390918e+08, 5.645790472072932e+07, -4.140485587962128e+03, 1.334330346263162e+08, -4.128970945038778e+08, -3.764910653947270e+07, 8.640000000000000e+06, 1.327217926e+11
1.126370244496900e+08, 9.662086235691421e+07, -6.428461788780840e+03, 1.588983480263758e+08, -4.050297376872340e+08, -4.209149855878867e+07, 8.640000000000000e+06, 1.327217926e+11
7.571633577077204e+07, 1.268975309917161e+08, -8.058768557111383e+03, 1.837227477335965e+08, -3.955281927300564e+08, -4.636409918756697e+07, 8.640000000000000e+06, 1.327217926e+11
3.096525094509495e+07, 1.440329415465360e+08, -8.854581725209899e+03, 2.078134236432768e+08, -3.844466451073951e+08, -5.045152522715734e+07, 8.640000000000000e+06, 1.327217926e+11
-1.701450638685726e+07, 1.461233624132502e+08, -8.725518685394054e+03, 2.310817348622147e+08, -3.718434314982100e+08, -5.433929293276665e+07, 8.640000000000000e+06, 1.327217926e+11
-6.320808300262348e+07, 1.328865673257827e+08, -7.681223823341494e+03, 2.534432259539723e+08, -3.577807530204685e+08, -5.801381193080282e+07, 8.640000000000000e+06, 1.327217926e+11
-1.027798445814410e+08, 1.057214964969282e+08, -5.831817586470584e+03, 2.748176328074129e+08, -3.423244148248672e+08, -6.146237805874518e+07, 8.640000000000000e+06, 1.327217926e+11
-1.316479869790115e+08, 6.753652312237330e+07, -3.374479234590530e+03, 2.951288818161052e+08, -3.255435907148904e+08, -6.467316576472856e+07, 8.640000000000000e+06, 1.327217926e+11
-1.469440757190391e+08, 2.237768649310824e+07, -5.685730607501455e+02, 3.143050856806592e+08, -3.075106112428465e+08, -6.763522062794438e+07, 8.640000000000000e+06, 1.327217926e+11
-1.472905336962603e+08, -2.506986171718094e+07, 2.295906519478176e+03, 3.322785387999713e+08, -2.883007735615041e+08, -7.033845249182376e+07, 8.640000000000000e+06, 1.327217926e+11
-1.328750074201825e+08, -7.001749959653756e+07, 4.931047206864538e+03, 3.489857149015299e+08, -2.679921711780128e+08, -7.277362963957578e+07, 8.640000000000000e+06, 1.327217926e+11
-1.053429890515478e+08, -1.080668366745915e+08, 7.080234058204011e+03, 3.643672692747576e+08, -2.466655416512069e+08, -7.493237438559313e+07, 8.640000000000000e+06, 1.327217926e+11
-6.755553301032649e+07, -1.356099242738824e+08, 8.541006641253649e+03, 3.783680477131372e+08, -2.244041301865261e+08, -7.680716040591401e+07, 8.640000000000000e+06, 1.327217926e+11
-2.326452562573271e+07, -1.501145485866264e+08, 9.180544424597099e+03, 3.909371040378416e+08, -2.012935670072758e+08, -7.839131208561149e+07, 8.640000000000000e+06, 1.327217926e+11
2.325066318900216e+07, -1.502955710955556e+08, 8.944071707958617e+03, 4.020277278644102e+08, -1.774217563104255e+08, -7.967900611984371e+07, 8.640000000000000e+06, 1.327217926e+11
6.755565549851789e+07, -1.361841430163244e+08, 7.857052476466790e+03, 4.115974840807347e+08, -1.528787745441397e+08, -8.066527556744516e+07, 8.640000000000000e+06, 1.327217926e+11
1.054260624885132e+08, -1.091073823682096e+08, 6.022023001370573e+03, 4.196082653247334e+08, -1.277567756683510e+08, -8.134601652039729e+07, 8.640000000000000e+06, 1.327217926e+11
1.331956412773656e+08, -7.158572189771825e+07, 3.610546870580355e+03, 4.260263585787507e+08, -1.021499009752069e+08, -8.171799751827861e+07, 8.640000000000000e+06, 1.327217926e+11
1.480783677661210e+08, -2.714814061783064e+07, 8.503544484690588e+02, 4.308225268295920e+08, -7.615419095037469e+07, -8.177887180278690e+07, 8.640000000000000e+06, 1.327217926e+11
1.484487175841282e+08, 1.993881882973193e+07, -1.992496922013202e+03, 4.339721065725067e+08, -4.986749654695034e+07, -8.152719247254069e+07, 8.640000000000000e+06, 1.327217926e+11
1.340537656690420e+08, 6.503015472220759e+07, -4.636416719325633e+03, 4.354551217582375e+08, -2.338938711995110e+07, -8.096243056143837e+07, 8.640000000000000e+06, 1.327217926e+11
1.061202753527907e+08, 1.035401301574447e+08, -6.811259852621459e+03, 4.352564145879582e+08, 3.178947869173765e+06, -8.008499602367350e+07, 8.640000000000000e+06, 1.327217926e+11
6.731626050736809e+07, 1.314283741924378e+08, -8.287450003330508e+03, 4.333657933445506e+08, 2.973480642109966e+07, -7.889626156381768e+07, 8.640000000000000e+06, 1.327217926e+11
2.153656066013119e+07, 1.456785686608609e+08, -8.903719641677726e+03, 4.297781972028999e+08, 5.617409404790941e+07, -7.739858919989502e+07, 8.640000000000000e+06, 1.327217926e+11
-2.649052054581932e+07, 1.446934977424269e+08, -8.588852298203272e+03, 4.244938776789661e+08, 8.239145968405488e+07, -7.559535938976827e+07, 8.640000000000000e+06, 1.327217926e+11
-2.682422462313964e+07, 1.446317584807423e+08, -8.583352575670368e+03, 4.208298158078558e+08, -1.233719693462214e+08, -8.143228886649761e+07, 8.757621621621622e+06, 1.327217926e+11
-7.203436497894895e+07, 1.283631721160578e+08, -7.361372147861000e+03, 4.269701145916310e+08, -9.769112139997762e+07, -8.175075178014207e+07, 8.757621621621622e+06, 1.327217926e+11
-1.097044648528296e+08, 9.865070097884429e+07, -5.368388588424630e+03, 4.314839049719979e+08, -7.163818906855388e+07, -8.175779372777908e+07, 8.757621621621622e+06, 1.327217926e+11
-1.359699545636525e+08, 5.867244951768393e+07, -2.816699385161399e+03, 4.343473233535417e+08, -4.531132640697214e+07, -8.145212476471202e+07, 8.757621621621622e+06, 1.327217926e+11
-1.482529621968945e+08, 1.264913453838780e+07, 2.533778662435407e+01, 4.355412149457384e+08, -1.881038944532818e+07, -8.083337629476847e+07, 8.757621621621622e+06, 1.327217926e+11
-1.454981939856553e+08, -3.466943001284868e+07, 2.865541350774216e+03, 4.350512674893633e+08, 7.763163484519392e+06, -7.990212255176421e+07, 8.757621621621622e+06, 1.327217926e+11
-1.282070458773228e+08, -7.853705783899473e+07, 5.420227960037412e+03, 4.328681620278284e+08, 3.430638123655686e+07, -7.865990491048808e+07, 8.757621621621622e+06, 1.327217926e+11
-9.829820157025459e+07, -1.146888419392004e+08, 7.442289072652811e+03, 4.289877406201982e+08, 6.071494238956115e+07, -7.710925890574159e+07, 8.757621621621622e+06, 1.327217926e+11
-5.884423932084958e+07, -1.397185916150002e+08, 8.742561856784334e+03, 4.234111906025063e+08, 8.688329424877882e+07, -7.525374377899963e+07, 8.757621621621622e+06, 1.327217926e+11
-1.373582239055220e+07, -1.513400862172047e+08, 9.203805298089617e+03, 4.161452446673301e+08, 1.127048118989514e+08, -7.309797430462797e+07, 8.757621621621622e+06, 1.327217926e+11
3.268545374787885e+07, -1.485362978973228e+08, 8.787750477814794e+03, 4.072023956402257e+08, 1.380719810702348e+08, -7.064765457002231e+07, 8.757621621621622e+06, 1.327217926e+11
7.599901786896302e+07, -1.316092824055223e+08, 7.536132341024082e+03, 3.966011243775516e+08, 1.628766087380154e+08, -6.790961329533517e+07, 8.757621621621622e+06, 1.327217926e+11
1.120675112712353e+08, -1.021425733922720e+08, 5.566494520993563e+03, 3.843661386858783e+08, 1.870100655117287e+08, -6.489184017761697e+07, 8.757621621621622e+06, 1.327217926e+11
1.373804609170688e+08, -6.288183539012627e+07, 3.063160966181613e+03, 3.705286205619697e+08, 2.103635639619323e+08, -6.160352263045960e+07, 8.757621621621622e+06, 1.327217926e+11
1.493693523404715e+08, -1.753274849239551e+07, 2.633660474256226e+02, 3.551264783691452e+08, 2.328284770713491e+08, -5.805508216321793e+07, 8.757621621621622e+06, 1.327217926e+11
1.466764291509267e+08, 2.952816589441140e+07, -2.561621723350223e+03, 3.382045997979968e+08, 2.542967009532374e+08, -5.425820950376945e+07, 8.757621621621622e+06, 1.327217926e+11
1.293484759147799e+08, 7.363014785071233e+07, -5.130251790638469e+03, 3.198151006074905e+08, 2.746610658348210e+08, -5.022589741643073e+07, 8.757621621621622e+06, 1.327217926e+11
9.891720530646750e+07, 1.102591571018113e+08, -7.178326606445888e+03, 3.000175632114801e+08, 2.938157990268481e+08, -4.597247000389101e+07, 8.757621621621622e+06, 1.327217926e+11
5.832647712721349e+07, 1.355478329307873e+08, -8.488175125682668e+03, 2.788792581765070e+08, 3.116570431619411e+08, -4.151360711182608e+07, 8.757621621621622e+06, 1.327217926e+11
1.168011507967152e+07, 1.467436377727696e+08, -8.915555901572070e+03, 2.564753406475780e+08, 3.280834323515087e+08, -3.686636228159993e+07, 8.757621621621622e+06, 1.327217926e+11
-3.618500567009103e+07, 1.425765591956561e+08, -8.409570961530222e+03, 2.328890126464979e+08, 3.429967280499632e+08, -3.204917252619868e+07, 8.757621621621622e+06, 1.327217926e+11
-8.025379434988679e+07, 1.234498818549024e+08, -7.021224653823924e+03, 2.082116411296923e+08, 3.563025152932011e+08, -2.708185804519850e+07, 8.757621621621622e+06, 1.327217926e+11
-1.159306463745451e+08, 9.140589236759056e+07, -4.898175612496852e+03, 1.825428206984821e+08, 3.679109585666986e+08, -2.198560985612717e+07, 8.757621621621622e+06, 1.327217926e+11
-1.395781119839754e+08, 4.986670443039975e+07, -2.266235099802737e+03, 1.559903689862354e+08, 3.777376148348933e+08, -1.678296321412291e+07, 8.757621621621622e+06, 1.327217926e+11
-1.489084666873553e+08, 3.200835116152097e+06, 5.988651946824439e+02, 1.286702420783460e+08, 3.857042992164662e+08, -1.149775463342732e+07, 8.757621621621622e+06, 1.327217926e+11
-1.431789680233589e+08, -4.380107934654174e+07, 3.404143103796554e+03, 1.007063569390940e+08, 3.917399964239113e+08, -6.155060328780932e+06, 8.757621621621622e+06, 1.327217926e+11
-1.231882843330781e+08, -8.645316150966471e+07, 5.871134937758003e+03, 7.223030782045977e+07, 3.957818084254211e+08, -7.811139791706726e+05, 8.757621621621622e+06, 1.327217926e+11
-9.110821546229506e+07, -1.206346305710022e+08, 7.762773888067224e+03, 4.338096411368568e+07, 3.977759258835890e+08, 4.596798102247905e+06, 8.757621621621622e+06, 1.327217926e+11
-5.020202319924465e+07, -1.431446334433860e+08, 8.903299851424796e+03, 1.430393817637464e+07, 3.976786078604226e+08, 9.950466013741489e+06, 8.757621621621622e+06, 1.327217926e+11
-4.479583220670950e+06, -1.519404856552827e+08, 9.190799039107977e+03, -1.484908658113584e+07, 3.954571511675941e+08, 1.525091072677717e+07, 8.757621621621622e+06, 1.327217926e+11
4.167238509451615e+07, -1.462660731315674e+08, 8.602984149681743e+03, -4.392117456287432e+07, 3.910908277362242e+08, 2.046856460836067e+07, 8.757621621621622e+06, 1.327217926e+11
8.386120879508820e+07, -1.266835723758685e+08, 7.197135526950547e+03, -7.275110772201785e+07, 3.845717656671273e+08, 2.557347795475733e+07, 8.757621621621622e+06, 1.327217926e+11
1.180474092730205e+08, -9.501938678609744e+07, 5.104929200602117e+03, -1.011745059856020e+08, 3.759057474136453e+08, 3.053555066366905e+07, 8.757621621621622e+06, 1.327217926e+11
1.408836615179175e+08, -5.422862343138339e+07, 2.522457630797252e+03, -1.290250933639133e+08, 3.651128970755807e+08, 3.532478723595383e+07, 8.757621621621622e+06, 1.327217926e+11
1.500224101585951e+08, -8.176028329867262e+06, -3.046231272537502e+02, -1.561360993006066e+08, 3.522282282765043e+08, 3.991157228000008e+07, 8.757621621621622e+06, 1.327217926e+11
1.443724238830250e+08, 3.867080476821997e+07, -3.100967456917112e+03, -1.823417789660295e+08, 3.373020247710947e+08, 4.426696263483251e+07, 8.757621621621622e+06, 1.327217926e+11
1.242733218757316e+08, 8.163444467155409e+07, -5.586179768505805e+03, -2.074790301956452e+08, 3.204000279545528e+08, 4.836299118665887e+07, 8.757621621621622e+06, 1.327217926e+11
9.154852563021946e+07, 1.162899587661698e+08, -7.502990090226505e+03, -2.313890789582819e+08, 3.016034089246845e+08, 5.217297649198214e+07, 8.757621621621622e+06, 1.327217926e+11
4.939819446550907e+07, 1.389561373601497e+08, -8.646321510900798e+03, -2.539191999802681e+08, 2.810085076894313e+08, 5.567183150802749e+07, 8.757621621621622e+06, 1.327217926e+11
2.110718594952416e+06, 1.471502331775026e+08, -8.889191380136419e+03, -2.749244348442364e+08, 2.587263284189856e+08, 5.883636413730204e+07, 8.757621621621622e+06, 1.327217926e+11
-4.539471143702200e+07, 1.399260894431663e+08, -8.200678599549326e+03, -2.942692669017932e+08, 2.348817870936189e+08, 6.164556198002707e+07, 8.757621621621622e+06, 1.327217926e+11
-8.813916108474290e+07, 1.180227084770301e+08, -6.651849958575893e+03, -3.118292110089667e+08, 2.096127161612889e+08, 6.408085370461165e+07, 8.757621621621622e+06, 1.327217926e+11
-1.216780489088922e+08, 8.378357214570239e+07, -4.407732775469009e+03, -3.274922766411486e+08, 1.830686394590236e+08, 6.612633982069154e+07, 8.757621621621622e+06, 1.327217926e+11
-1.426166470741807e+08, 4.085743344157040e+07, -1.706521131109705e+03, -3.411602654741216e+08, 1.554093391663081e+08, 6.776898637478139e+07, 8.757621621621622e+06, 1.327217926e+11
-1.489650824027451e+08, -6.260357112032641e+06, 1.169985228195024e+03, -3.527498689875541e+08, 1.268032444176111e+08, 6.899877616075757e+07, 8.757621621621622e+06, 1.327217926e+11
-1.402929062926534e+08, -5.275934362458003e+07, 3.929269319050902e+03, -3.621935378624544e+08, 9.742567789706720e+07, 6.980881339428449e+07, 8.757621621621622e+06, 1.327217926e+11
-1.176892525608965e+08, -9.403223460804924e+07, 6.299153612847692e+03, -3.694401025684334e+08, 6.745700183448304e+07, 7.019537936618361e+07, 8.757621621621622e+06, 1.327217926e+11
-8.356776523394161e+07, -1.261164001502572e+08, 8.053399230578167e+03, -3.744551331200377e+08, 3.708070799620818e+07, 7.015793827149577e+07, 8.757621621621622e+06, 1.327217926e+11
-4.136866737745179e+07, -1.460256945207615e+08, 9.030141116399243e+03, -3.772210350006695e+08, 6.481497340798646e+06, 6.969909410663462e+07, 8.757621621621622e+06, 1.327217926e+11
