     -60.064110     -18.449261      16.935385      -9.786404     -63.268752     -12.052820
     -56.555086     -29.341771      10.157953       8.596028     -64.067362      -5.638251
     -49.643527     -38.721491       7.328464      25.515874     -59.102798      -3.192040
     -41.346929     -45.368932       5.720559      40.439344     -49.473017      -1.993788
     -32.781420     -49.264660       4.604982      52.148969     -35.987933      -1.316856
     -24.763921     -50.757655       3.717491      59.639704     -19.792333      -0.896247
     -17.866790     -50.388636       2.944184      62.334235      -2.263349      -0.615020
     -12.424168     -48.790712       2.230762      60.122447      15.169644      -0.414695
      -8.542861     -46.611795       1.549744      53.308422      31.178493      -0.263235
      -6.125726     -44.450776       0.886718      42.516110      44.632469      -0.141696
      -4.906580     -42.807401       0.233933      28.593591      54.640206      -0.037967
      -4.492788     -42.046388      -0.412977      12.538361      60.558066       0.056478
      -4.411438     -42.375068      -1.056842      -4.552870      61.988595       0.148476
      -4.156030     -43.832877      -1.700210     -21.519721      58.785335       0.244477
      -3.231969     -46.290880      -2.346465     -37.173765      51.069065       0.351727
      -1.200085     -49.460026      -3.001211     -50.347290      39.251092       0.479697
       2.282261     -52.907581      -3.674498     -59.963485      24.053008       0.642341
       7.423144     -56.081745      -4.384988     -65.130571       6.508511       0.862234
      14.261838     -58.344607      -5.168621     -65.254938     -12.069705       1.179094
      22.637750     -59.013708      -6.098512     -60.157172     -30.174940       1.669237
      32.155706     -57.415046      -7.336611     -50.157424     -46.252988       2.496287
      42.115761     -52.964970      -9.294092     -36.061680     -58.894153       4.069962
      51.210196     -45.397524     -13.291807     -18.807213     -66.937459       7.704791
      54.268581     -36.980688     -25.562824       4.003209     -67.592822      19.622803
      23.945452     -57.314769     -33.689157      56.821329     -31.874413      27.394768
      28.069125     -62.000213     -17.679516      69.350841      -5.899200      11.025197
      38.191011     -56.363225     -13.167143      68.469021      13.193706       6.153323
      45.913925     -48.421352     -11.470046      62.078698      30.719202       4.109216
      50.791669     -39.840389     -10.726237      51.097141      45.834315       3.042745
      53.109629     -31.537398     -10.388860      36.428756      57.398122       2.415477
      53.358948     -24.123946     -10.244805      19.237039      64.530544       2.019220
      52.113996     -17.990788     -10.195987       0.852132      66.728302       1.758388
      49.975590     -13.335877     -10.192282     -17.345309      63.878199       1.583983
      47.530019     -10.179435     -10.206301     -34.022278      56.232494       1.469034
      45.312049      -8.378294     -10.222561     -47.971065      44.369316       1.398142
      43.769296      -7.644528     -10.232442     -58.171521      29.147388       1.362617
      43.228334      -7.571097     -10.231761     -63.843713      11.657839       1.358152
      43.864509      -7.666307     -10.219715     -64.495926      -6.827958       1.383808
      45.678773      -7.397903     -10.198677     -59.971327     -24.919141       1.441841
      48.485946      -6.245953     -10.174763     -50.492593     -41.183148       1.538265
      51.918955      -3.761216     -10.159379     -36.695398     -54.250489       1.684355
      55.452151       0.376920     -10.172463     -19.630804     -62.950343       1.899728
      58.443579       6.310182     -10.249076      -0.710750     -66.464567       2.218653
      62.000799     -15.702349     -12.091457      -5.327531     -67.626463       3.661067
      65.554506      -6.430965     -13.608314      13.885939     -67.028102       5.216733
      66.595094       4.321843     -16.593676      32.087200     -60.838141       8.269175
      63.931149      13.901352     -23.780166      48.216003     -47.910799      15.537894
      57.231043       4.165926     -39.860214      61.033453     -12.404499      31.702632
      60.871921     -19.010313     -27.921872      55.560315      37.062990      19.846273
      65.381228     -12.115217     -17.773074      41.711263      54.274473       9.782620
      66.018775      -1.351295     -13.741000      25.539105      63.199489       5.851834
      63.833836       8.598904     -11.713694       7.862969      66.993293       3.954921
      59.748690      16.778531     -10.485437     -10.123844      65.830981       2.894812
      54.562740      22.934981      -9.624148     -27.092880      59.868762       2.243364
      48.973827      27.100151      -8.944532     -41.769232      49.574084       1.815870
      43.574633      29.483258      -8.357151     -53.053472      35.737591       1.521559
      38.838375      30.425337      -7.815280     -60.108004      19.416987       1.311393
      35.099467      30.365725      -7.293185     -62.417960       1.855873       1.156859
      32.534153      29.805879      -6.776246     -59.826948     -15.611241       1.040337
      31.146431      29.265805      -6.256095     -52.544715     -31.659413       0.950357
      30.764920      29.233121      -5.728047     -41.127096     -45.068633       0.879103
      31.055743      30.108351      -5.189645     -26.435586     -54.805806       0.821017
      31.554458      32.153151      -4.639753      -9.586230     -60.094383       0.771893
      31.716352      35.449941      -4.077877       8.111745     -60.480363       0.728137
      30.979806      39.880766      -3.503456      25.240855     -55.896640       0.685938
      28.833699      45.129742      -2.914844      40.397277     -46.708161       0.640094
      24.878938      50.708045      -2.307394      52.342998     -33.708140       0.582004
      18.877133      55.995502      -1.669339      60.157311     -18.045869       0.495576
      10.785261      60.290939      -0.971768      63.349072      -1.092200       0.347469
       0.781558      62.866211      -0.140472      61.902963      15.730077       0.059502
     -10.706717      63.024744       1.044481      56.248582      31.118862      -0.590895
     -22.915363      60.163068       3.504092      47.100014      44.050745      -2.525209
     -30.521468      53.787496      18.497962      31.089413      53.957144     -17.001302
      21.682180      59.327986      11.709507     -44.779350      45.048028      -9.699874
      10.124679      62.302449       7.227367     -54.741385      32.191163      -4.707965
      -1.633928      62.026994       6.296489     -60.445753      17.134645      -3.271593
     -12.094257      59.193493       6.107513     -61.965596       0.776970      -2.585242
     -20.741653      54.475441       6.194252     -58.994538     -15.631852      -2.188315
     -27.345263      48.567729       6.407442     -51.600249     -30.734736      -1.937648
     -31.887432      42.146107       6.681577     -40.291605     -43.234662      -1.773482
     -34.534936      35.824309       6.982003     -25.984458     -52.055653      -1.666091
     -35.611825      30.110823       7.288097      -9.897968     -56.479178      -1.598793
     -35.562472      25.368479       7.586650       6.601621     -56.225782      -1.561309
     -34.901262      21.783822       7.868872      22.175465     -51.458111      -1.546876
     -34.151759      19.353942       8.128912      35.657262     -42.706928      -1.551014
     -33.783146      17.895715       8.363116      46.131582     -30.755630      -1.571179
     -34.153835      17.077379       8.569710      52.944831     -16.535751      -1.606827
     -35.470824      16.467288       8.748762      55.686720      -1.065423      -1.659570
     -37.769436      15.591382       8.902421      54.184575      14.580215      -1.733305
     -40.913356      13.990609       9.035482      48.521200      29.301602      -1.834462
     -44.611214      11.271585       9.156463      39.055873      42.032067      -1.972745
     -48.444314       7.147070       9.279602      26.424380      51.815174      -2.162880
     -51.900337       1.466077       9.428623      11.509023      57.884598      -2.428194
     -54.409532      -5.763952       9.644267      -4.617287      59.732152      -2.807967
     -55.382614     -14.358026      10.000656     -20.765162      57.156596      -3.373514
     -54.254310     -23.928304      10.645277     -35.715303      50.285999      -4.267821
     -50.548508     -33.826710      11.914759     -48.307577      39.546288      -5.821026
     -44.043103     -42.919982      14.765211     -57.463889      25.426820      -8.980973
     -35.906058     -47.772818      23.022796     -61.272133       6.585925     -17.565124
     -46.907868     -23.247635      37.522319     -38.990282     -39.740918     -32.401800
     -59.409539     -17.988778      17.024176      -9.186354     -62.584017     -12.249876
     -56.070084     -28.781749      10.108103       9.027631     -63.285103      -5.693032
     -49.275010     -38.139775       7.249836      25.694578     -58.255475      -3.213766
     -41.075177     -44.800867       5.635154      40.347707     -48.637927      -2.003672
     -32.585913     -48.733967       4.519808      51.800910     -35.246871      -1.321126
     -24.622209     -50.279229       3.635614      59.076513     -19.220371      -0.897278
     -17.755339     -49.969596       2.867248      61.620603      -1.919854      -0.613870
     -12.319527     -48.430928       2.159769      59.340263      15.248449      -0.411877
      -8.423120     -46.304339       1.485357      52.548352      30.984774      -0.259005
      -5.972093     -44.182623       0.829394      41.867487      44.188991      -0.136177
      -4.704862     -42.560510       0.183990      28.133702      53.998739      -0.031212
      -4.234588     -41.799139      -0.455325      12.322766      59.793736       0.064456
      -4.094942     -42.103956      -1.091469      -4.497246      61.190845       0.157691
      -3.786339     -43.514341      -1.727076     -21.197537      58.047024       0.254975
      -2.820974     -45.903144      -2.365610     -36.620021      50.475561       0.363588
      -0.765918     -48.984856      -3.012766     -49.622516      38.870881       0.493044
       2.716137     -52.331859      -3.678686     -59.146384      23.930737       0.657345
       7.829085     -55.398821      -4.382116     -64.309096       6.660847       0.879100
      14.609253     -57.555446      -5.159023     -64.516590     -11.655259       1.197985
      22.894271     -58.128012      -6.082309     -59.579183     -29.538128       1.690020
      32.288359     -56.452719      -7.312808     -49.797655     -45.455588       2.517630
      42.093378     -51.958248      -9.256889     -35.951972     -58.011398       4.085690
      51.015345     -44.391298     -13.210907     -18.957602     -66.048487       7.684322
      54.064166     -35.949250     -25.232477       3.443741     -66.851176      19.360376
      23.928878     -56.055658     -34.125789      55.711860     -31.598040      27.907073
      27.483015     -61.322494     -17.809307      68.540342      -5.366971      11.238662
      37.530749     -55.856639     -13.182209      67.574304      13.519109       6.259970
      45.246717     -48.035155     -11.439952      61.150984      30.770504       4.178144
      50.150013     -39.549537     -10.671261      50.218324      45.603312       3.093585
      52.513841     -31.319973     -10.317476      35.681234      56.910307       2.456056
      52.821520     -23.957922     -10.161446      18.692319      63.838275       2.053385
      51.640818     -17.853454     -10.103336       0.562952      65.904888       1.788301
      49.566148     -13.204371     -10.092143     -17.350812      63.011055       1.610965
      47.177432     -10.031938     -10.099998     -33.744429      55.415101       1.493940
      45.003363      -8.195564     -10.111141     -47.440230      43.692061       1.421541
      43.486196      -7.411516     -10.116783     -57.446801      28.687686       1.384889
      42.948334      -7.278439     -10.112636     -63.008158      11.470420       1.379541
      43.562586      -7.311519     -10.097823     -63.647970      -6.719138       1.404452
      45.329370      -6.986120     -10.074659     -59.213002     -24.525529       1.461788
      48.065204      -5.790090     -10.049196     -49.916177     -40.551223       1.557470
      51.406986      -3.281499     -10.032745     -36.370985     -53.455852       1.702648
      54.835137       0.854033     -10.045059     -19.597290     -62.087183       1.916729
      57.715553       6.753528     -10.120812      -0.971906     -65.632537       2.233560
      61.414883     -14.969018     -11.978639      -5.591700     -66.796579       3.677207
      64.838201      -5.762265     -13.482306      13.369999     -66.308734       5.221567
      65.765879       4.888504     -16.432005      31.366897     -60.300355       8.239694
      63.042321      14.393725     -23.499287      47.333668     -47.664916      15.390377
      56.350293       5.147803     -39.590013      60.037637     -13.060680      31.567186
      59.935472     -18.795789     -28.111414      54.637485      36.757022      20.172283
      64.539379     -12.228706     -17.773989      40.825430      53.913855       9.921701
      65.264538      -1.581345     -13.677840      24.792616      62.637309       5.928039
      63.169345       8.307728     -11.623947       7.324768      66.259234       4.004931
      59.173117      16.460003     -10.382493     -10.408788      64.989635       2.931152
      54.070431      22.615413      -9.514261     -27.103653      58.999165       2.271491
      48.554218      26.801235      -8.831202     -41.510267      48.760164       1.838582
      43.212449      29.222378      -8.242593     -52.554925      35.060170       1.540443
      38.514202      30.214890      -7.701027     -59.424626      18.945926       1.327397
      34.790839      30.212136      -7.180376     -61.625900       1.642155       1.170550
      32.217132      29.708723      -6.665775     -59.017791     -15.543056       1.052029
      30.797601      29.217339      -6.148686     -51.816160     -31.317133       0.960183
      30.363617      29.218423      -5.624298     -40.570493     -44.494765       0.887058
      30.586271      30.106187      -5.090044     -26.122147     -54.074131       0.826988
      31.008026      32.137564      -4.544683      -9.555377     -59.300011       0.775686
      31.092467      35.392430      -3.987593       7.858248     -59.725095       0.729479
      30.286937      39.752817      -3.418058      24.737337     -55.273561       0.684452
      28.089189      44.905392      -2.834208      39.706327     -46.289327       0.635242
      24.108317      50.366215      -2.231074      51.544218     -33.537366       0.572984
      18.113084      55.521992      -1.596394      59.335407     -18.136679       0.481166
      10.066470      59.680201      -0.900504      62.583121      -1.429915       0.325773
       0.151371      62.123198      -0.068075      61.257672      15.183329       0.027601
     -11.202273      62.166953       1.121877      55.767745      30.417169      -0.636894
     -23.230649      59.222622       3.580601      46.802049      43.255867      -2.579422
     -31.022664      52.829790      17.807787      31.372610      53.111275     -16.297998
      21.579464      58.461407      12.227686     -44.502206      44.153390     -10.214252
      10.291564      61.528057       7.384095     -54.377256      31.349367      -4.870436
      -1.357204      61.341503       6.374004     -59.897737      16.435002      -3.364575
     -11.755000      58.605043       6.147905     -61.268876       0.275159      -2.650900
     -20.375693      53.984511       6.210879     -58.208500     -15.898048      -2.239974
     -26.982224      48.167274       6.406242     -50.796716     -30.747900      -1.981132
     -31.551289      41.822587       6.665794     -39.547349     -43.000294      -1.811858
     -34.243567      35.558780       6.953686     -25.373727     -51.603394      -1.701182
     -35.376153      29.880330       7.248691      -9.484569     -55.862140      -1.631757
     -35.385644      25.147939       7.537276       6.772480     -55.517380      -1.592886
     -34.778272      21.548346       7.810461      22.084844     -50.745695      -1.577489
     -34.069800      19.081336       8.062286      35.318068     -42.081714      -1.580820
     -33.722784      17.568812       8.289031      45.589650     -30.299611      -1.600111
     -34.090888      16.685879       8.488878      52.273411     -16.308388      -1.634661
     -35.378704      16.008868       8.661863      54.974773      -1.094378      -1.686011
     -37.621649      15.072006       8.810095      53.522427      14.301357      -1.758046
     -40.685873      13.424091       8.938313      47.987970      28.809016      -1.857199
     -44.284515      10.678562       9.054937      38.711169      41.383604      -1.993135
     -48.005007       6.553590       9.174025      26.304363      51.081360      -2.180434
     -51.342353       0.901986       9.318955      11.625697      57.140345      -2.442092
     -53.734988      -6.266700       9.529788      -4.274681      59.049660      -2.816705
     -54.602521     -14.767150       9.879208     -20.227356      56.599490      -3.374158
     -53.389269     -24.213523      10.511380     -35.029074      49.904871      -4.254159
     -49.629103     -33.964537      11.754061     -47.531022      39.377210      -5.778085
     -43.106173     -42.911181      14.533282     -56.664234      25.502804      -8.863896
     -34.928574     -47.783704      22.539315     -60.583462       7.072877     -17.193397
     -45.372956     -23.925930      37.784215     -39.036192     -38.231241     -32.772311
     -58.769855     -17.542334      17.119663      -8.603944     -61.913035     -12.450750
     -55.599818     -28.235729      10.060599       9.449984     -62.521880      -5.747349
     -48.918899     -37.572692       7.173196      25.871275     -57.429016      -3.234770
     -40.813602     -44.247469       5.551713      40.261627     -47.823147      -2.012939
     -32.398584     -48.217505       4.436565      51.465496     -34.523073      -1.324897
     -24.486994     -49.814217       3.555597      58.531694     -18.660370      -0.897901
     -17.649129     -49.562880       2.792066      60.928948      -1.581342      -0.612381
     -12.219379     -48.082245       2.090399      58.581067      15.330067      -0.408769
      -8.307655     -46.006797       1.422440      51.809587      30.801504      -0.254518
      -5.823016     -43.923399       0.773374      41.236064      43.762520      -0.130423
      -4.508388     -42.321912       0.135174      27.685057      53.379059      -0.024237
      -3.982595     -41.560009      -0.496731      12.111325      59.053771       0.072644
      -3.785728     -41.841311      -1.125348      -4.444959      60.417672       0.167108
      -3.424950     -43.205153      -1.753389     -20.885878      57.331167       0.265663
      -2.419081     -45.526135      -2.384402     -36.083024      49.900241       0.375622
      -0.341287     -48.522203      -3.024166     -48.919133      38.502794       0.506542
       3.140520     -51.770736      -3.682912     -58.353224      23.813285       0.672467
       8.226128     -54.732726      -4.379467     -63.511684       6.810166       0.896035
      14.948961     -56.785338      -5.149816     -63.799926     -11.251372       1.216878
      23.144894     -57.263428      -6.066638     -59.018237     -28.918304       1.710712
      32.417586     -55.513230      -7.289647     -49.448592     -44.679803       2.538764
      42.070797     -50.975515      -9.220465     -35.845780     -57.152668       4.101125
      50.824151     -43.409271     -13.131539     -19.104245     -65.183698       7.664107
      53.859041     -34.944900     -24.910839       2.903169     -66.127906      19.105174
      23.945041     -54.795930     -34.556700      54.597190     -31.361853      28.411962
      26.913420     -60.659918     -17.943758      67.747900      -4.850978      11.454883
      36.886996     -55.364628     -13.200004      66.701868      13.837378       6.367254
      44.596210     -47.661600     -11.412287      60.246538      30.823074       4.247248
      49.524844     -39.269321     -10.618728      49.361094      45.381686       3.144482
      51.933935     -31.111315     -10.248623      34.951124      56.438938       2.496661
      52.299029     -23.799074     -10.080724      18.158790      63.167734       2.087576
      51.181383     -17.722114     -10.013426       0.277387      65.106135       1.818247
      49.169144     -13.078169      -9.994845     -17.360792      62.168866       1.637990
      46.836028      -9.889574      -9.996628     -33.478786      54.620316       1.518898
      44.704810      -8.018282     -10.002737     -46.928143      43.032717       1.444998
      43.212534      -7.184669     -10.004211     -56.745527      28.239364       1.407217
      42.677543      -6.992938      -9.996654     -62.198434      11.286688       1.400974
      43.270178      -6.964994      -9.979118     -62.825670      -6.614719       1.425116
      44.990340      -6.583644      -9.953855     -58.477570     -24.143999       1.481717
      47.656208      -5.344344      -9.926853     -49.357512     -39.937842       1.576603
      50.908557      -2.812319      -9.909324     -36.057280     -52.684255       1.720802
      54.233750       1.320696      -9.920833     -19.566292     -61.249022       1.933510
      57.005377       7.187094      -9.995666      -1.227178     -64.824674       2.248154
      60.842792     -14.252822     -11.868397      -5.849767     -65.989670       3.692921
      64.138453      -5.109540     -13.358913      12.867266     -65.609217       5.225919
      64.955733       5.441197     -16.273349      30.665471     -59.777405       8.210058
      62.173643      14.872812     -23.223535      46.474901     -47.425433      15.244756
      55.490335       6.112048     -39.305145      59.067593     -13.708602      31.413780
      59.019788     -18.573805     -28.307751      53.740203      36.444678      20.501728
      63.719188     -12.339596     -17.778986      39.961091      53.561389      10.061452
      64.530926      -1.807475     -13.617936      24.062982      62.090144       6.004066
      62.523922       8.021794     -11.537308       6.797307      65.545011       4.054631
      58.614846      16.147681     -10.282629     -10.690249      64.170780       2.967194
      53.593579      22.302602      -9.407434     -27.118661      58.152261       2.299358
      48.148280      26.509188      -8.720900     -41.262924      47.966627       1.861072
      42.862354      28.968048      -8.131015     -52.074263      34.398517       1.559136
      38.200879      30.010313      -7.589693     -58.763563      18.484183       1.343234
      34.492272      30.063489      -7.070411     -60.858233       1.430175       1.184091
      31.909897      29.615487      -6.558056     -58.232497     -15.480986       1.063581
      30.458812      29.171845      -6.043926     -51.108394     -30.988202       0.969867
      29.973088      29.205993      -5.523081     -40.029417     -43.940063       0.894858
      30.128688      30.105978      -4.992847     -25.817360     -53.365399       0.832784
      30.474837      32.124118      -4.451875      -9.525420     -58.529901       0.779276
      30.483245      35.337804      -3.899421       7.611647     -58.992780       0.730588
      29.610037      39.629057      -3.334610      24.247654     -54.669637       0.682708
      27.361672      44.687045      -2.755355      39.034503     -45.883820       0.630115
      23.355282      50.032625      -2.156371      50.767644     -33.372797       0.563694
      17.366649      55.059273      -1.524918      58.536368     -18.226146       0.466520
       9.364614      59.083007      -0.830609      61.838404      -1.759160       0.303940
      -0.463447      61.396530       0.002930      60.630139      14.651042      -0.004204
     -11.685125      61.328144       1.197551      55.300015      29.734312      -0.682250
     -23.537291      58.303316       3.654415      46.512289      42.482347      -2.631804
     -31.460714      51.892050      17.192981      31.599695      52.289929     -15.670706
      21.458343      57.611115      12.774096     -44.209409      43.286173     -10.757282
      10.453823      60.773503       7.545053     -54.020215      30.528067      -5.037334
      -1.086216      60.674778       6.453183     -59.363209      15.751306      -3.459191
     -11.422728      58.033671       6.189376     -60.589964      -0.216432      -2.717388
     -20.017587      53.508748       6.228461     -57.442597     -16.160765      -2.292127
     -26.627471      47.780004       6.406031     -50.013377     -30.764783      -2.024939
     -31.223410      41.510347       6.651101     -38.820947     -42.776573      -1.850465
     -33.960008      35.302854       6.926588     -24.776237     -51.167634      -1.736451
     -35.147486      29.658136       7.210650      -9.077965     -55.265600      -1.664873
     -35.214796      24.934881       7.489414       6.944069     -54.831021      -1.624605
     -34.660188      21.320079       7.753711      22.002554     -50.054150      -1.608245
     -33.991815      18.816200       7.997464      34.993853     -41.473664      -1.610769
     -33.665778      17.250102       8.216885      45.067563     -29.855102      -1.629176
     -34.031132      16.303625       8.410109      51.624450     -16.085727      -1.662602
     -35.290152      15.560907       8.577136      54.285518      -1.120880      -1.712510
     -37.478376      14.564277       8.720037      52.880937      14.031725      -1.782778
     -40.464387      12.870200       8.843490      47.471378      28.331405      -1.879850
     -43.965755      10.098782       8.955817      38.377549      40.754310      -2.013357
     -47.575920       5.973475       9.070894      26.188914      50.368993      -2.197738
     -50.797059       0.350794       9.211758      11.740110      56.417731      -2.455664
     -53.075634      -6.757660       9.417793      -3.940840      58.386967      -2.825057
     -53.839973     -15.166275       9.760269     -19.703907      56.058546      -3.374399
     -52.543784     -24.491216      10.380104     -34.361427      49.534865      -4.240191
     -48.730677     -34.097868      11.596423     -46.775612      39.213234      -5.735288
     -42.190902     -42.900555      14.306180     -55.886389      25.576650      -8.748758
     -33.976399     -47.784967      22.067499     -59.911473       7.539943     -16.830483
     -43.825731     -24.650860      38.002431     -39.132205     -36.694274     -33.096331
     -58.144207     -17.109585      17.221979      -8.038772     -61.255068     -12.655687
     -55.143665     -27.703216      10.015353       9.863381     -61.776904      -5.801224
     -48.574655     -37.019718       7.098447      26.045958     -56.622563      -3.255058
     -40.561747     -43.708200       5.470143      40.180783     -47.027856      -2.021591
     -32.219056     -47.714737       4.355167      51.142125     -33.815863      -1.328169
     -24.357972     -49.362103       3.477358      58.004429     -18.111883      -0.898118
     -17.547913     -49.168005       2.718563      60.258338      -1.247651      -0.610552
     -12.123512     -47.744222       2.022583      57.843917      15.414360      -0.405370
      -8.196268     -45.718768       1.360934      51.091266      30.628264      -0.249773
      -5.678293     -43.672737       0.718606      40.621146      43.352404      -0.124434
      -4.316936     -42.091263       0.087440      27.247189      52.780340      -0.017040
      -3.736552     -41.328654      -0.537234      11.903836      58.337248       0.081042
      -3.483505     -41.586772      -1.158509      -4.395925      59.668138       0.176726
      -3.071538     -42.904917      -1.779173     -20.584381      56.636892       0.276542
      -2.025940     -45.159401      -2.402856     -35.562163      49.342381       0.387831
       0.074166     -48.071546      -3.035417     -48.236334      38.146329       0.520189
       3.555757     -51.223613      -3.687175     -57.583082      23.700426       0.687704
       8.614590     -54.082779      -4.377031     -62.737392       6.956548       0.913038
      15.281227     -56.033520      -5.140982     -63.104080     -10.857666       1.235771
      23.389812     -56.419124      -6.051474     -58.473643     -28.314829       1.731314
      32.543491     -54.595691      -7.267098     -49.109796     -43.924801       2.559691
      42.048007     -50.015844      -9.184786     -35.742956     -56.317033       4.116276
      50.636463     -42.450510     -13.053651     -19.247283     -64.342154       7.644143
      53.653422     -33.966504     -24.597647       2.380564     -65.422388      18.856991
      23.993445     -53.534734     -34.980146      53.476745     -31.165173      28.907755
      26.359818     -60.011685     -18.082869      66.972692      -4.350812      11.673933
      36.259156     -54.886546     -13.220466      65.850796      14.148695       6.475191
      43.961790     -47.300127     -11.386969      59.364417      30.876768       4.316530
      48.915544     -38.999267     -10.568548      48.524592      45.168973       3.195431
      51.369305     -30.911030     -10.182205      34.237748      55.983284       2.537286
      51.790895     -23.647080     -10.002535      17.636031      62.518000       2.121784
      50.735154     -17.596499      -9.926150      -0.004689      64.331032       1.848219
      48.784088     -12.957035      -9.900276     -17.375069      61.350626       1.665053
      46.505357      -9.752117      -9.896076     -33.224881      53.847238       1.543904
      44.415979      -7.846214      -9.897228     -46.434101      42.390564       1.468507
      42.947920      -6.963729      -9.894601     -56.066817      27.801945       1.429597
      42.415574      -6.714301      -9.883691     -61.413562      11.106458       1.422449
      42.986882      -6.626401      -9.863472     -62.028042      -6.514578       1.445798
      44.661245      -6.190109      -9.836137     -57.764139     -23.774127       1.501626
      47.258463      -4.908326      -9.807604     -48.815889     -39.342319       1.595665
      50.423104      -2.353281      -9.788984     -35.753835     -51.934821       1.738818
      53.647347       1.777291      -9.799656     -19.537671     -60.434892       1.950072
      56.312327       7.611230      -9.873510      -1.476756     -64.040025       2.262438
      60.283966     -13.553127     -11.760629      -6.101936     -65.204844       3.708221
      63.454610      -4.472199     -13.238035      12.377252     -64.928781       5.229807
      64.163915       5.980440     -16.117604      29.982209     -59.268713       8.180286
      61.324336      15.339108     -22.952777      45.638805     -47.192097      15.101024
      54.650222       7.057913     -39.006391      58.122484     -14.347165      31.243322
      58.123886     -18.343933     -28.510781      52.867679      36.125480      20.834634
      62.919787     -12.447878     -17.787982      39.117467      53.216644      10.201917
      63.817126      -2.029764     -13.561170      23.349593      61.557329       6.079926
      61.896810       7.740965     -11.453654       6.280224      64.849773       4.104023
      58.073181      15.841378     -10.185719     -10.968294      63.373475       3.002934
      53.131559      21.996330      -9.303542     -27.137667      57.327124       2.326959
      47.755455      26.223773      -8.613503     -41.026690      47.192658       1.883332
